,dataset_name,dataset_url,pub_url,title
807,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/13557850600565707,Using Focus Group Results to Inform Preschool Childhood Obesity Prevention Programming
808,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980016002858,The relationship between food insecurity and overweight/obesity differs by birthplace and length of US residence
809,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s1499-4046(06)60072-9,Food Security Stakeholders in Hawai'i: Perceptions of Food Security Monitoring
810,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/01.npr.0000421430.62425.e5,Immunizations
811,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/1552-6909.12752,Implications for Policy to Support Healthy Weight for Women
812,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1186/s40064-016-3154-9,"Breastfeeding practices, timing of introduction of complementary beverages and foods and weight status in infants and toddlers participants of a WIC clinic in Puerto Rico"
813,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/josh.12164,The School Breakfast Program: A View of the Present and Preparing for the FutureAiA Commentary
814,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/1059840508319631,An Evaluation of Elementary School Nutrition Practices and Policies in a Southern Illinois County
815,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.acap.2019.02.009,TOTAL BREASTFEEDING DURATION AND HOUSEHOLD FOOD INSECURITY IN HEALTHY URBAN CHILDREN
816,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1201/9781420008890.ch23,Nutrition Monitoring in the United States
817,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.pcl.2012.10.001,Overcoming Clinical Barriers to Exclusive Breastfeeding
818,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1215/03616878-1538638,Prevention Spending
819,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.cden.2018.08.003,Added Sugar and Dental Caries in Children A Scientific Update and Future Steps
820,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3390/nu10010047,Considerations for Secondary Prevention of Nutritional Deficiencies in High-Risk Groups in High-Income Countries
821,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0890334409332437,US National Breastfeeding Monitoring and Surveillance: Current Status and Recommendations
822,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/phh.0000000000000412,State-Level Farmers Market Activities
823,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1186/1471-2458-13-944,ChildrenAos Healthy Living (CHL) Program for remote underserved minority populations in the Pacific region: rationale and design of a community randomized trial to prevent early childhood obesity
824,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/josh.12619,Assessing School Wellness Policies and Identifying Priorities for Action: Results of a BiAeState Evaluation
825,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2014-0646c,Methods for the Year 6 Follow-Up Study of Children in the Infant Feeding Practices Study II
826,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1146/annurev-publhealth-040218-044132,Aligning Programs and Policies to Support Food Security and Public Health Goals in the United States
827,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980013002942,Strategies to improve the dietary quality of Supplemental Nutrition Assistance Program (SNAP) beneficiaries: an assessment of stakeholder opinions
828,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.amepre.2016.07.016,A Proposal for Improvements in the Supplemental Nutrition Assistance Program
829,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/00017285-200401000-00010,"Research Designs for Assessing the USDAAos Food Assistance and Nutrition Programs Outcomes, Part 2"
830,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2008.04.005,Position of the American Dietetic Association: Nutrition Guidance for Healthy Children Ages 2 to 11 Years
831,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2014.02.011,"Family Nutrition Program Assistants' Perception of Farmers' Markets, Alternative Agricultural Practices, and Diet Quality"
832,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2007.04.301,P11 Using Circle Charts in a WIC Setting
833,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980007222943,"Acculturation, economics and food insecurity among refugees resettled in the USA: a case study of West African refugees"
834,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.ssmph.2019.100393,Food and financial coping strategies during the monthly Supplemental Nutrition Assistance Program cycle
835,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.acap.2018.11.005,National Quality Improvement Initiative in Home Visiting Services Improves Breastfeeding Initiation and Duration
836,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s1499-4046(06)60043-2,Selecting Items for a Food Behavior Checklist for a Limited-Resource Audience
837,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/07399330500230953,Identifying Healthy Eating Strategies in Low-Income Pregnant Women: Applying a Positive Deviance Model
838,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2012.03.125,Nutrition Knowledge Improvements among Hispanic Health Council Staff Exposed to a Culturally Tailored Training Program
839,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.4278/ajhp.140116-qual-28,"A Reach, Effectiveness, Adoption, Implementation, Maintenance Evaluation of Weekend Backpack Food Assistance Programs"
840,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1201/b15294-34,Nutrition Monitoringinthe United States
841,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/cbo9780511762666.003,WIC Turns 35: Program Effectiveness and Future Directions
842,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.2105/ajph.72.10.1101,Is WIC worthwhile?
843,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1186/1471-2458-11-868,Healthy babies through infant-centered feeding protocol: an intervention targeting early childhood obesity in vulnerable populations
844,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3945/an.111.001677,Farm to Institution: Creating Access to Healthy Local and Regional Foods
845,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2018.08.003,A Pediatric Fruit and Vegetable Prescription Program Increases Food Security in Low-Income Households
846,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/nmc.0b013e318251054e,Implementing Baby-Friendly Practices
847,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3390/ijerph15071424,Food Insecurity and Mental Health among Females in High-Income Countries
848,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2007.08.035,Research to Advance Understanding of the Interrelationship of Poverty and Nutrition
849,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980014003036,The relationship between childhood adversity and food insecurity: AoItAos like a bird nesting in your headAo
850,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/07303084.2008.10598181,Promoting Physical Activity in Low-Income Preschool Children
851,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jacl.2008.04.003,Societal aspects in the dietary management of childhood hyperlipidemia
852,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1300/j477v01n02_12,"The Farm Bill: Past, Present, and Future: What We Need to Know and Why"
853,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s40124-017-0135-6,The Role of WIC in Obesity Prevention
854,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.5993/ajhb.42.1.3,Knowledge Gaps of the Health Benefits of Beans among Low-Income Women
855,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2012.03.122,Effect of Individual vs Group Counseling Format on Measures of Theory of Planned Behavior Constructs for Healthy Nutrition Behaviors
856,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.5993/ajhb.42.3.6,Health Behaviors among Low-income Hispanic and Non-Hispanic White Women
857,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1746-1561.2008.00344.x,A National Snapshot of Local School Wellness Policies
858,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1146/annurev-publhealth-031914-122621,"Food System Policy, Public Health, and Human Rights in the United States"
859,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2004.01.030,Position of the American Dietetic Association: Dietary Guidance for Healthy Children Ages 2 to 11 Years
860,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2006.07.012,"Food Stamp Nutrition Connection ItAos Easy! Recipe Book, United States Department of Agriculture on the World Wide Web at http://foodstamp.nal.usda.gov/recipes.php. Accessed June 11, 2006."
861,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.pcl.2012.09.011,Breastfeeding: Population-Based Perspectives
862,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.amepre.2007.07.017,Development of a School NutritionAiEnvironment State Policy Classification System (SNESPCS)
863,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/156482651103200408,"Policy Interventions to Promote Healthy Eating: A Review of What Works, What Does Not, and What is Promising"
864,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/age.2016.39,The Impact of Policy Changes on Milk and Beverage Consumption of Texas WIC Children
865,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1532-5415.2008.02010.x,Successful Dissemination of a CommunityAeBased Strength Training Program for Older Adults by Peer and Professional Leaders: The People Exercising Program
866,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1744-6155.2008.00156.x,Ask the Expert Legislative Efforts to Combat Childhood Obesity
867,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1748-720x.2007.00115.x,Application of Law to the Childhood Obesity Epidemic
868,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1746-1561.2011.00671.x,The Effect of NutrientAeBased Standards on Competitive Foods in 3 Schools: Potential Savings in Kilocalories and Grams of Fat*
869,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/978-0-387-47860-9_7,The Role of Government in Preventing Obesity
870,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/21551197.2015.1054572,Sustaining Our Nation's Seniors through Federal Food and Nutrition Programs
871,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2008-0286,"A Brief Indicator of Household Energy Security: Associations With Food Security, Child Health, and Child Development in US Infants and Toddlers"
872,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1136/bmj.i2351,Potato intake and incidence of hypertension: results from three prospective US cohort studies
873,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1089/jwh.2016.5990,"Five-Year Progress Update on the Surgeon General's Call to Action to Support Breastfeeding, 2011"
874,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1746-1561.2010.00538.x,"School Wellness Policies: Perceptions, Barriers, and Needs Among School Leaders and Wellness Advocates*"
875,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2008.06.004,The Effect of Food Stamp Nutrition Education on the Food Insecurity of Low-income Women Participants
876,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0890334408324452,Breastfeeding in America: A History of Influencing Factors
877,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.socscimed.2018.11.001,SNAP benefits and childhood asthma
878,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1002/pam.21842,INTENDED AND UNINTENDED EFFECTS OF THE WAR ON POVERTY: WHAT RESEARCH TELLS US AND IMPLICATIONS FOR POLICY
879,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1754-4505.1984.tb00167.x,Access program reaches the elderly
880,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.2105/ajph.72.10.1103,"Research Quality, Methodologic Rigor, Citation Counts, and Impact"
881,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jmwh.2010.06.017,Prenatal Nutrition: A Practical Guide for Assessment and Counseling
882,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/00970050.1980.10618109,The Federal Government and Nutrition
883,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/napa.12114,"Family and Social Context Contributes to the Interplay of Economic Insecurity, Food Insecurity, and Health"
884,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2007.04.229,Un Embarazo Saludable: Nutrition Education for Pregnant Latinas
885,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.evalprogplan.2016.09.008,The importance of matching the evaluation population to the intervention population: Using Medicaid data to reach hard-to-reach intervention populations
886,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/19320248.2017.1364191,Can a better understanding of WIC customer experiences increase benefit redemption and help control program food costs?
887,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2006-3717,Household Food Insecurity: Associations With At-Risk Infant and Toddler Development
888,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/nt.0000000000000066,WhatAos in the Shopping Cart?
889,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2012.01.010,An Assessment of Nutrition Education in Selected Counties in New York State Elementary Schools (Kindergarten through Fifth Grade)
890,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/089033449100700135,For Your Information
891,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2007.06.011,Improving Readability of an Evaluation Tool for Low-income Clients Using Visual Information Processing Theories
892,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/19320248.2018.1484313,Food cost is the least of my worries: a qualitative study exploring food and beverage purchasing decisions among parents enrolled in the WIC program
893,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1002/oby.22361,Does Partial Meal Replacement During Pregnancy Reduce 12AeMonth Postpartum Weight Retention?
894,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2007.04.298,P8 Flavors Peak Calcium Consumption
895,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1891/1540-4153.12.1.16,Latinas With Elevated Fasting Plasma Glucose: An Analysis Using NHANES 2009Ai2010 Data
896,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3945/ajcn.113.072140,Executive summary: evaluating the evidence base to support the inclusion of infants and children from birth to 24 mo of age in the Dietary Guidelines for AmericansAiAuthe B-24 ProjectAu
897,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.7591/9780801466373-012,Chapter Ten. The Growing Trend of Farmers' Markets in the United States (6-10)
898,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s0022-3182(76)80057-x,"You, Your Heart and Circulatory SystemAiA Teacher's Guide, Elementary School Level Reducing the Risk of Coronary Heart DiseaseAiA Teacher's Guide, Junior High School Level, 63 pp., spiral bound, $1.24;, 41 pp., spiral bound, $1.09; Reducing the Risk of Coronary DiseaseAiA Teacher's Guide, High School Level, 43 pp., spiral bound,$1.12; 1974. From The American Heart AssociationAiGreater Los Angeles Affiliate, 2405 W. 8th St., Los Angeles, CA 90057, attn. Ray Eden, Executive Director. California residents add 6% sales tax"
899,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2011.12.011,Population Risk Factors and Trends in Health Care and Public Policy
900,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2010.08.035,"Position of the American Dietetic Association, School Nutrition Association, and Society for Nutrition Education: Comprehensive School Nutrition Services"
901,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.23889/ijpds.v3i5.1078,"The Use of Blended Data to Improve Public Assistance Programs: Results from a Partnership between the U.S. Census Bureau, USDA, and State Program Agencies"
902,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1161/circulationaha.105.169251,Dietary Recommendations for Children and Adolescents
903,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/026010600902000203,Modified Egg as a Nutritional Supplement During Peak Brain Development: A New Target for Fortification
904,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s000711451400230x,Beyond nutrition and agriculture policy: collaborating for a food policy
905,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s10995-013-1353-3,"A Community Engagement Process Identifies Environmental Priorities to Prevent Early Childhood Obesity: The ChildrenAos Healthy Living (CHL) Program for Remote Underserved Populations in the US Affiliated Pacific Islands, Hawaii and Alaska"
906,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/10495142.2017.1293585,"Audience Segmentation of Kentucky Mothers by Nonparticipation Status in the Special Supplemental Nutrition Program for Women, Infants, and Children"
907,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1891/215805313806998444,A Model for Breastfeeding Support: Think Arkansas WIC
908,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2016.04.212,The Effectiveness of Song-Based Nutrition Education Among Adolescents
909,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1201/b17351-4,U.S. Agricultural Policies and the U.S. Food Industry: Production to Retail
910,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2005-2374,Dietary Recommendations for Children and Adolescents: A Guide for Practitioners
911,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/1524839918789400,The Food & Fitness Community Partnerships: Results From 9 Years of Local Systems and Policy Changes to Increase Equitable Opportunities for Health
912,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1002/soej.12363,WIC Participation and Relative Quality of Household Food Purchases: Evidence from FoodAPS
913,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/bf01530423,Position of the American Dietetic Association: Domestic hunger and inadequate access to food
914,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/00003727-200404000-00003,Nutrition Education Aimed at Toddlers
915,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/10807039.2013.805957,Social Determinants of Health in Environmental Justice Communities: Examining Cumulative Risk in Terms of Environmental Exposures and Social Determinants of Health
916,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s0022-3182(76)80064-7,"Kim Likes to Eat; Food Helps Kim Grow; Kim Remembers to Wash; Kim Helps Care for Food 1973 (received July 1976). From Yakima Home Economics Association, P.O. Box 2424, Yakima, WA 98902, each 12 pp., each 50 cents. Washington state residents add 5.1% sales tax. Reduced prices for quantity orders"
917,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s1499-4046(06)60065-1,"System, Environmental, and Policy Changes: Using the Social-Ecological Model as a Framework for Evaluating Nutrition Education and Social Marketing Programs with Low-Income Audiences"
918,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2017.05.180,WIC Nutrition Education is Evolving to Address Value Enhanced Nutrition Education (VENA) Guidance
919,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s11151-014-9433-0,Buyer Alliances as Countervailing Power in WIC Infant-Formula Auctions
920,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1753-4887.2011.00412.x,"Economic analysis of nutrition interventions for chronic disease prevention: methods, research, and policy"
921,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2011.05.006,Accessing the Food Systems in Urban and Rural Minnesotan Communities
922,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/1527154403254715,"The Effects of Policy on Enrollment in the Special Supplemental Nutrition Program for Women, Infants, and Children"
923,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2007.08.011,An Economic Evaluation of the Expanded Food and Nutrition Education Program
924,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1089/bfm.2013.0096,Compliance with the International Code of Marketing of Breast-milk Substitutes: An Observational Study of Pediatricians' Waiting Rooms
925,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3945/an.113.005223,Developing a Standard Definition of Whole-Grain Foods for Dietary Recommendations: Summary Report of a Multidisciplinary Expert Roundtable Discussion
926,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2017.04.008,Cooking Matters for Adults Improves Food Resource Management Skills and Self-confidence Among Low-Income Participants
927,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1080/03670244.2001.9991679,The WIC program: A classic example of where individuals do make a difference
928,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1089/chi.2018.0018,Childhood Obesity Declines Project: An Effort of the National Collaborative on Childhood Obesity Research to Explore Progress in Four Communities
929,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2005.09.033,Feeding Infants and Toddlers Study (FITS): Development of the FITS Survey in Comparison to Other Dietary Survey Methods
930,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3733/ca.v069n02p98,WIC fruit and vegetable vouchers: Small farms face barriers in supplying produce
931,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1753-4887.2007.00003.x,Nutrient profiling of foods: creating a nutrientAerich food index
932,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.foodpol.2018.12.002,From paper to plastic: Understanding the impact of eWIC on WIC recipient behavior
933,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s1499-4046(06)60112-7,Using Interpretative Phenomenology to Understand the Food-Related Experiences and Beliefs of a Select Group of Low-Income UK Women
934,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/j.1468-0009.2009.00548.x,Schools and Obesity Prevention: Creating School Environments and Policies to Promote Healthy Eating and Physical Activity
935,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/978-1-4419-1499-6_14,Supplemental Nutrition Programs During Pregnancy and the Early Postnatal Period
936,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1742170517000102,"Women, Infants and Children (WIC) Program redemptions at California farmersAo markets: making the program work for farmers and participants"
937,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1201/b17351-14,Ecological Approaches to Creating Healthy Local Food Environments in the United States: Push and Pull Forces
938,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2006.09.013,Existence and Predictors of Soft Drink Advertisements in Pennsylvania High Schools
939,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/cts.12325,Multiple Comorbidities and Interest in Research Participation Among Clients of a Nonprofit Food Distribution Site
940,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2008.07.003,Factors Affecting Low-income Women's Food Choices and the Perceived Impact of Dietary Intake and Socioeconomic Status on Their Health and Weight
941,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2011.12.008,Future Changes Driving Dietetics Workforce Supply and Demand: Future Scan 2012-2022
942,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1111/nure.12067,Dietary reference intakes: cases of appropriate and inappropriate uses
943,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2005.05.011,Comparative Validation of a Bilingual Interactive Multimedia Dietary Assessment Tool
944,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/002188638101700405,Beyond Citizen Participation: Effective Advocacy Before Administrative Agencies
945,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1002/14651858.cd008552.pub5,Interventions for increasing fruit and vegetable consumption in children aged five years and under
946,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.healthplace.2012.09.010,"Going outside the neighborhood: The shopping patterns and adaptations of disadvantaged consumers living in the lower eastside neighborhoods of Detroit, Michigan"
947,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2005.02.026,Position paper of the American Dietetic Association: Nutrition across the spectrum of aging
948,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.14219/jada.archive.2010.0259,Medicaid Reforms in Oregon and Suboptimal Utilization of Dental Care by Women of Childbearing Age
949,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.amepre.2016.12.013,Cost Effectiveness of Subsidizing Fruit and Vegetable Purchases Through the Supplemental Nutrition Assistance Program
950,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2016.10.010,December 2016 New in Review
951,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1056/nejmp1613222,"U.S. Nutrition Assistance, 2018 Ai Modifying SNAP to Promote Population Health"
